diff_coherence_completeness,diff_consistency_factuality,diff_emotion_coherence,diff_readability_emotion,dim_bottom3_mean,dim_bottom3_std,dim_coherence,dim_completeness,dim_emotional_impact,dim_entity_consistency,dim_factuality,dim_max,dim_mean,dim_min,dim_range,dim_readability,dim_std,dim_top3_mean,dim_var,flag_dim_below_60,flag_emotion_dominant,inter_coherence_completeness,inter_coherence_readability,inter_consistency_coherence,inter_readability_completeness,inter_readability_emotion,priv_age_adult,priv_age_adult_ya,priv_age_children_10_14,priv_age_children_10_15,priv_age_children_10_16,priv_age_children_3_7,priv_age_children_4_10,priv_age_children_4_6,priv_age_children_4_8,priv_age_children_5_10,priv_age_children_6_10,priv_age_children_6_12,priv_age_children_7_10,priv_age_children_7_12,priv_age_children_7_13,priv_age_children_7_8,priv_age_children_8_12,priv_age_children_8_13,priv_age_children_8_14,priv_age_children_9_14,priv_age_teen_12_18,priv_age_teen_adult,priv_age_ya_new_adult,priv_age_young_adult_11_16,priv_char_count_k,priv_is_children_target,priv_log_char_count,priv_log_ratings_count,priv_log_ratings_per_kword,priv_log_word_count,priv_low_quality_signal,priv_platform_goodreads,priv_platform_project_gutenberg,priv_quality_high,priv_quality_low,priv_quality_medium,priv_quality_medium_high,priv_quality_medium_low,priv_quality_very_high,priv_ratings_count_per_k,priv_ratings_per_char,priv_ratings_per_word,priv_source_andersen,priv_source_brothers_grimm,priv_source_project_gutenberg,priv_source_public_domain,priv_source_wilde,priv_text_source_length,priv_title_length,priv_word_count_k,shortfall_gap_70,story_id,timestamp,txt_avg_sentence_length,txt_capitalized_ratio,txt_chars_per_word,txt_dialogue_narration_ratio,txt_dialogue_ratio,txt_dialogue_turns,txt_dialogue_word_ratio,txt_dis_legomena_ratio,txt_exclam_density,txt_genre_confidence,txt_genre_fable,txt_genre_fairy_tale,txt_genre_novel,txt_genre_poem,txt_genre_short_story,txt_hapax_ratio,txt_intro_sentiment_balance,txt_intro_sentiment_magnitude,txt_lf_chunk_count,txt_lf_cosine_consecutive_mean,txt_lf_cosine_consecutive_std,txt_lf_cosine_global_mean,txt_lf_cosine_global_std,txt_lf_norm_mean,txt_lf_norm_std,txt_lf_spread_mean,txt_lf_spread_std,txt_log_char_count,txt_log_word_count,txt_long_sentence_ratio,txt_max_sentence_length,txt_min_sentence_length,txt_named_entity_count,txt_named_entity_density,txt_negative_ratio,txt_numeric_token_ratio,txt_outro_sentiment_balance,txt_outro_sentiment_magnitude,txt_paragraph_avg_sentence,txt_paragraph_count_per_k,txt_paragraph_density,txt_paragraph_word_mean,txt_paragraph_word_std,txt_positive_ratio,txt_punctuation_density,txt_question_density,txt_sentence_count,txt_sentence_length_median,txt_sentence_length_std,txt_sentence_variation_ratio,txt_sentiment_balance,txt_sentiment_balance_delta,txt_sentiment_magnitude,txt_sentiment_magnitude_delta,txt_sentiment_polarity,txt_stopword_ratio,txt_title_overlap_ratio,txt_unique_ratio,txt_word_entropy,txt_word_length_mean,txt_word_length_std,user_score
10.300000,9.100000,1.980720,-4.780720,67.866667,3.362869,75.400000,65.100000,77.380720,75.000000,65.900000,77.380720,71.896787,65.100000,12.280720,72.600000,4.736881,75.926907,22.438038,0.000000,0.000000,0.490854,0.547404,0.565500,0.472626,0.561784,,,,,,,,,,,,1.000000,,,,,,,,,,,,,7.223000,1.000000,8.885164,8.284252,7.963714,7.229114,,1.000000,,1.000000,,,,,,3.960000,0.548249,2.873730,,1.000000,1.000000,1.000000,,49.000000,14.000000,1.378000,4.900000,Little Red Cap,2025-11-09T12:22:45.692185,20.257143,0.090973,5.200987,0.001412,0.014286,1.000000,0.001410,0.176471,0.009168,0.406162,0.081232,0.406162,0.000000,0.187675,0.324930,0.555294,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,11.797645,0.000000,0.000000,0.000000,8.905987,7.257708,0.328571,60.000000,1.000000,38.000000,0.542857,0.001410,0.000000,0.000000,0.000000,2.121212,23.272214,0.023272,42.969697,64.368016,0.000000,0.035119,0.003526,70.000000,16.000000,15.576251,0.768926,-0.001410,0.000000,0.001410,0.000000,-1.000000,0.373766,1.000000,0.299718,5.206699,3.961213,1.914032,76.200000
6.100000,9.400000,1.783225,10.716775,69.700000,3.821867,74.800000,68.700000,76.583225,75.000000,65.600000,87.300000,74.663871,65.600000,21.700000,87.300000,6.846029,79.627742,46.868117,0.000000,0.000000,0.513876,0.653004,0.561000,0.599751,0.668572,,,,,,,,,1.000000,,,,,,,,,,,,,,,,2.820000,1.000000,7.944847,8.992060,8.992060,6.257668,,1.000000,,1.000000,,,,,,8.038000,2.850355,15.428023,,1.000000,,1.000000,,77.000000,22.000000,0.521000,4.400000,Little Red Riding Hood,2025-11-09T12:23:43.748596,11.577778,0.188100,5.495202,0.555224,0.333333,15.000000,0.357006,0.169725,0.011516,0.351351,0.351351,0.216216,0.000000,0.162162,0.270270,0.619266,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,11.738517,0.000000,0.000000,0.000000,7.959975,6.257668,0.066667,38.000000,3.000000,34.000000,0.755556,0.000000,0.000000,0.000000,0.000000,2.250000,20.000000,0.038388,26.050000,15.570726,0.000000,0.040866,0.003839,45.000000,9.000000,7.178638,0.620036,0.000000,0.000000,0.000000,0.000000,0.000000,0.345489,1.000000,0.418426,4.797938,4.218750,2.021129,80.600000
-6.400000,5.000000,15.755709,-12.555709,66.800000,2.612789,63.600000,70.000000,79.355709,75.000000,70.000000,79.355709,70.792618,63.600000,15.755709,66.800000,5.163330,74.785236,26.659972,0.000000,1.000000,0.445200,0.424848,0.477000,0.467600,0.530096,,,,,,,,,,,,1.000000,,,,,,,,,,,,,6.391000,1.000000,8.762802,5.710427,5.474659,7.145196,,1.000000,,1.000000,,,,,,0.301000,0.047097,0.237569,,1.000000,1.000000,1.000000,,49.000000,12.000000,1.267000,6.400000,Mother Holle,2025-11-09T12:25:06.830017,24.207547,0.060016,5.078722,0.000000,0.000000,0.000000,0.000000,0.181572,0.003118,0.408497,0.245098,0.408497,0.000000,0.019608,0.326797,0.512195,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.567016,0.000000,0.000000,0.000000,8.782169,7.157735,0.433962,48.000000,4.000000,27.000000,0.509434,0.000779,0.000000,0.000000,0.000000,2.409091,17.147311,0.017147,58.318182,45.558540,0.001559,0.028699,0.001559,53.000000,24.000000,11.052804,0.456585,0.000779,0.000000,0.002338,0.000000,0.333333,0.407638,1.000000,0.287607,5.085536,3.894778,1.791727,72.200000
-5.800000,9.100000,13.412847,7.087153,65.033333,2.445858,61.700000,67.500000,75.112847,75.000000,65.900000,82.200000,71.235474,61.700000,20.500000,82.200000,6.865042,77.437616,47.128803,0.000000,0.000000,0.416475,0.507174,0.462750,0.554850,0.617428,,,,,,,,,,,1.000000,,,,,,,,,,,,,,2.221000,1.000000,7.706163,5.267858,5.267858,6.091310,,1.000000,,,,1.000000,,,,0.193000,0.086898,0.437642,,1.000000,,1.000000,,43.000000,10.000000,0.441000,8.300000,Old Sultan,2025-11-09T12:25:52.612799,12.108108,0.095982,5.060268,0.690566,0.270270,10.000000,0.408482,0.181818,0.011161,0.571429,0.285714,0.142857,0.000000,0.000000,0.571429,0.611111,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.067460,0.000000,0.000000,0.000000,7.726654,6.107023,0.027027,31.000000,4.000000,19.000000,0.513514,0.004464,0.000000,0.000000,0.000000,1.541667,24.000000,0.053571,18.666667,14.987958,0.002232,0.031760,0.002232,37.000000,12.000000,5.985495,0.494338,-0.002232,0.000000,0.006696,0.000000,-0.333333,0.325893,1.000000,0.441964,4.809829,3.805804,1.596666,58.000000
-3.400000,14.600000,9.258869,-4.558869,72.766667,5.049972,74.500000,77.900000,83.758869,80.500000,65.900000,83.758869,76.959812,65.900000,17.858869,79.200000,5.672046,81.152956,32.172104,0.000000,0.000000,0.580355,0.590040,0.599725,0.616968,0.663370,,,,,,,,,,,,,,,,,,,1.000000,,,,,,6.317000,1.000000,8.751158,12.825745,12.682512,7.051856,,1.000000,,1.000000,,,,,,371.663000,58.835365,322.064991,,,,1.000000,,28.000000,9.000000,1.154000,4.100000,Peter Pan,2025-11-09T12:27:35.939572,13.604651,0.129915,5.428205,0.093458,0.174419,15.000000,0.085470,0.165909,0.002564,0.388889,0.222222,0.388889,0.000000,0.000000,0.388889,0.613636,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,11.761012,0.000000,0.000000,0.000000,8.756525,7.065613,0.127907,54.000000,1.000000,54.000000,0.627907,0.000000,0.000000,0.000000,0.000000,4.777778,15.384615,0.015385,65.000000,28.425341,0.000000,0.029917,0.002564,86.000000,12.000000,9.549478,0.701927,0.000000,0.000000,0.000000,0.000000,0.000000,0.373504,1.000000,0.376068,5.414454,4.227350,2.009704,80.600000
9.100000,9.100000,0.526268,-17.626268,67.566667,3.472111,81.500000,72.400000,82.026268,75.000000,65.900000,82.026268,73.537711,64.400000,17.626268,64.400000,6.840062,79.508756,46.786454,0.000000,1.000000,0.590060,0.524860,0.611250,0.466256,0.528249,,,,,,,,,,,,1.000000,,,,,,,,,,,,,7.290000,1.000000,8.894396,8.209308,7.862292,7.255591,,1.000000,,1.000000,,,,,,3.674000,0.503978,2.596466,,1.000000,,1.000000,,43.000000,8.000000,1.415000,5.600000,Rapunzel,2025-11-09T12:29:11.218706,25.000000,0.058947,5.129123,0.349432,0.368421,21.000000,0.258947,0.157647,0.003509,0.450000,0.100000,0.450000,0.000000,0.100000,0.350000,0.569412,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.612096,0.000000,0.000000,0.000000,8.896999,7.262629,0.456140,68.000000,1.000000,34.000000,0.596491,0.003509,0.000000,0.007042,0.007042,6.333333,6.315789,0.006316,158.333333,30.883293,0.001404,0.027227,0.001404,57.000000,23.000000,13.766219,0.550649,-0.002105,0.007042,0.004912,0.007042,-0.428571,0.412632,1.000000,0.298246,5.227612,3.955088,1.924017,76.000000
8.900000,8.700000,2.062952,-19.762952,64.433333,3.739281,77.000000,68.100000,79.062952,74.600000,65.900000,79.062952,70.660492,59.300000,19.762952,59.300000,6.887060,76.887651,47.431599,1.000000,1.000000,0.524370,0.456610,0.574420,0.403833,0.468843,,,,,,,,,,,,1.000000,,,,,,,,,,,,,5.506000,1.000000,8.613775,9.804661,9.731415,6.981935,,1.000000,,1.000000,,,,,,18.117000,3.290410,16.837361,,1.000000,,1.000000,,45.000000,15.000000,1.076000,10.700000,Rumpelstiltskin,2025-11-09T12:30:14.725208,22.204082,0.060662,5.127757,0.560976,0.673469,33.000000,0.359375,0.191083,0.005515,0.463415,0.154472,0.463415,0.000000,0.073171,0.308943,0.528662,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,11.209037,0.000000,0.000000,0.000000,8.626944,6.993015,0.367347,92.000000,1.000000,33.000000,0.673469,0.000919,0.000000,-0.009259,0.009259,1.361111,33.088235,0.033088,30.222222,19.450951,0.000000,0.031368,0.009191,49.000000,19.000000,17.346387,0.781225,-0.000919,-0.009259,0.000919,0.009259,-1.000000,0.376838,1.000000,0.288603,5.002487,3.875919,1.784391,84.800000
-6.000000,12.100000,17.619092,-4.619092,69.433333,5.262657,72.000000,78.000000,89.619092,74.200000,62.100000,89.619092,76.819849,62.100000,27.519092,85.000000,8.933987,84.206364,79.816125,0.000000,0.000000,0.561600,0.612000,0.534240,0.663000,0.761762,,,,1.000000,,,,,,,,,,,,,,,,,,,,,15.118000,1.000000,9.623708,3.970292,2.904633,8.011023,,1.000000,,1.000000,,,,,,0.052000,0.003440,0.017259,1.000000,,1.000000,1.000000,,58.000000,24.000000,3.013000,7.900000,She Was Good for Nothing,2025-11-09T12:34:30.147258,17.016854,0.059095,5.080555,1.606713,0.286517,51.000000,0.616375,0.172903,0.003301,0.440107,0.264064,0.088021,0.440107,0.022962,0.184845,0.557419,-0.003311,0.003311,2.000000,0.848707,0.000000,0.961429,0.000753,11.844185,0.113300,3.259439,0.000000,9.641473,8.016318,0.213483,86.000000,1.000000,64.000000,0.359551,0.001651,0.000000,-0.003311,0.003311,5.562500,10.564543,0.010565,94.656250,126.724507,0.002641,0.041848,0.004292,178.000000,15.000000,11.591102,0.681154,0.000990,0.000000,0.004292,0.000000,0.230769,0.406405,1.000000,0.255860,5.555776,3.852405,1.837451,68.000000
-13.100000,13.100000,-13.611673,35.511673,60.362776,5.662255,66.400000,79.500000,52.788327,75.000000,61.900000,88.300000,70.648055,52.788327,35.511673,88.300000,11.707774,80.933333,137.071972,1.000000,0.000000,0.527880,0.586312,0.498000,0.701985,0.466121,1.000000,,,,,,,,,,,,,,,,,,,,,,,,1.383000,,7.232733,9.187379,9.187379,5.476464,,1.000000,,1.000000,,,,,,9.772000,7.065799,41.058824,,,,,,26.000000,17.000000,0.238000,17.211673,Sleeping Beauty,2025-11-09T12:35:00.368000,11.333333,0.147059,5.894958,0.195980,0.095238,2.000000,0.163866,0.162162,0.008403,0.472222,0.361111,0.472222,0.000000,0.055556,0.111111,0.756757,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.690248,0.000000,0.000000,0.000000,7.247081,5.476464,0.000000,19.000000,3.000000,23.000000,1.095238,0.000000,0.000000,0.043478,0.043478,1.909091,11.000000,0.046218,21.636364,13.613314,0.008403,0.036351,0.000000,21.000000,11.000000,3.796406,0.334977,0.008403,0.043478,0.008403,0.043478,1.000000,0.310924,0.500000,0.621849,4.645454,4.635593,2.196551,74.600000
0.800000,5.000000,-32.148550,30.648550,63.050483,13.442600,76.400000,75.600000,44.251450,75.000000,70.000000,76.400000,69.358575,44.251450,32.148550,74.900000,11.415262,75.666667,130.308215,1.000000,0.000000,0.577584,0.572236,0.573000,0.566244,0.331443,,1.000000,,,,,,,,,,,,,,,,,,,,,,,1.446000,,7.277248,5.762051,5.762051,5.598422,,1.000000,,1.000000,,,,,,0.317000,0.219225,1.178439,,,,,,97.000000,21.000000,0.269000,25.748550,Snow White,2025-11-09T12:35:34.910501,12.227273,0.211896,5.434944,0.076000,0.090909,2.000000,0.070632,0.210526,0.003717,0.447368,0.394737,0.447368,0.000000,0.052632,0.105263,0.661654,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.847829,0.000000,0.000000,0.000000,7.288244,5.598422,0.000000,22.000000,5.000000,22.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.444444,9.000000,0.033457,29.888889,19.918972,0.003717,0.035568,0.003717,22.000000,11.500000,4.718742,0.385919,0.003717,0.000000,0.003717,0.000000,1.000000,0.379182,1.000000,0.494424,4.445110,4.211896,1.803468,74.400000
7.000000,14.200000,1.603546,-10.203546,70.433333,3.271425,80.500000,73.500000,82.103546,80.100000,65.900000,82.103546,75.667258,65.900000,16.203546,71.900000,5.754983,80.901182,33.119827,0.000000,0.000000,0.591675,0.578795,0.644805,0.528465,0.590324,,,,,,,,,,,,,,1.000000,,,,,,,,,,,12.528000,1.000000,9.435801,7.354362,6.471090,7.792349,,1.000000,,1.000000,,,,,,1.562000,0.124681,0.645188,,1.000000,1.000000,1.000000,,61.000000,23.000000,2.421000,4.100000,Snow White and Rose Red,2025-11-09T12:38:43.795835,22.554545,0.055623,5.136638,0.000000,0.000000,0.000000,0.000000,0.147186,0.005240,0.307692,0.307692,0.269231,0.230769,0.000000,0.192308,0.585859,0.004032,0.012097,1.000000,1.000000,0.000000,1.000000,0.000000,11.887220,0.000000,0.000000,0.000000,9.452894,7.816820,0.381818,60.000000,1.000000,48.000000,0.436364,0.001209,0.000000,0.000000,0.000000,4.400000,10.076582,0.010077,99.240000,49.073235,0.000806,0.028876,0.005643,110.000000,21.000000,13.185106,0.584588,-0.000403,-0.004032,0.002015,-0.012097,-0.200000,0.383716,1.000000,0.279323,5.538372,3.968964,1.764970,75.600000
3.500000,9.100000,10.994118,-15.594118,69.200000,2.376272,74.900000,71.400000,85.894118,75.000000,65.900000,85.894118,73.899020,65.900000,19.994118,70.300000,6.181678,78.598039,38.213143,0.000000,1.000000,0.534786,0.526547,0.561750,0.501942,0.603836,,,,,,,,,,,,,,,,,,,1.000000,,,,,,12.060000,1.000000,9.397732,8.442901,7.576097,7.775276,,1.000000,,1.000000,,,,,,4.641000,0.384826,1.950000,,1.000000,1.000000,1.000000,,61.000000,8.000000,2.380000,4.100000,Snowdrop,2025-11-09T12:42:28.254549,24.367347,0.068677,5.144891,0.000000,0.000000,0.000000,0.000000,0.138122,0.007119,0.404587,0.089908,0.404587,0.269725,0.011009,0.224771,0.524862,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.796140,0.000000,0.000000,0.000000,9.416297,7.778630,0.500000,76.000000,1.000000,39.000000,0.397959,0.000419,0.000000,0.008403,0.008403,3.161290,12.981575,0.012982,77.032258,74.913492,0.001675,0.031255,0.006281,98.000000,24.500000,14.983929,0.614918,0.001256,0.008403,0.002094,0.008403,0.600000,0.401173,1.000000,0.227387,5.274298,3.913317,1.629021,81.800000
-6.500000,12.900000,19.478726,-17.078726,67.900000,4.216634,69.600000,76.100000,89.078726,75.000000,62.100000,89.078726,73.979788,62.100000,26.978726,72.000000,8.141924,80.059575,66.290922,0.000000,1.000000,0.529656,0.501120,0.522000,0.547920,0.641367,,,,,,,,,,,,,,,1.000000,,,,,,,,,,29.910000,1.000000,10.305982,3.496508,1.874159,8.666130,,1.000000,,,,1.000000,,,,0.032000,0.001070,0.005515,1.000000,,1.000000,1.000000,,58.000000,26.000000,5.802000,7.900000,Soup From a Sausage Skewer,2025-11-09T12:49:22.916449,22.906250,0.036153,5.187244,1.132364,0.175781,45.000000,0.531037,0.167727,0.001194,0.559085,0.139771,0.139771,0.559085,0.098475,0.062897,0.565183,0.001706,0.001706,2.000000,0.932867,0.000000,0.983017,0.001958,12.644903,0.725145,2.423896,0.000000,10.322823,8.676758,0.375000,84.000000,1.000000,73.000000,0.285156,0.001023,0.000000,0.001706,0.001706,6.918919,6.309686,0.006310,158.486486,166.681217,0.001535,0.033073,0.002046,256.000000,20.000000,14.479747,0.632131,0.000512,0.000000,0.002558,0.000000,0.200000,0.389666,1.000000,0.214529,5.766161,4.014869,2.006812,61.800000
11.800000,9.800000,-11.768876,-0.431124,66.066667,0.634210,78.500000,66.700000,66.731124,75.000000,65.200000,78.500000,69.738521,65.200000,13.300000,66.300000,5.085032,73.410375,25.857554,0.000000,0.000000,0.523595,0.520455,0.588750,0.442221,0.442427,,,,,,,,,,,,,,,,,,,1.000000,,,,,,7.519000,1.000000,8.925321,4.875197,4.491500,7.295735,,1.000000,,,,1.000000,,,,0.130000,0.017290,0.088255,,1.000000,1.000000,1.000000,,61.000000,17.000000,1.473000,4.800000,Sweetheart Roland,2025-11-09T12:51:06.766235,25.551724,0.054656,5.152497,0.000000,0.000000,0.000000,0.000000,0.148984,0.000675,0.450292,0.192982,0.450292,0.000000,0.099415,0.257310,0.568849,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.047374,0.000000,0.000000,0.000000,8.940760,7.301822,0.465517,56.000000,5.000000,34.000000,0.586207,0.001350,0.000000,0.000000,0.013514,8.285714,4.723347,0.004723,211.714286,112.963603,0.000675,0.030120,0.003374,58.000000,24.000000,12.591968,0.492803,-0.000675,0.000000,0.002024,0.013514,-0.333333,0.413630,1.000000,0.298920,5.235562,3.964238,1.853454,56.200000
7.800000,14.600000,4.047556,-12.147556,66.466667,0.418994,74.700000,66.900000,78.747556,80.500000,65.900000,80.500000,72.224593,65.900000,14.600000,66.600000,6.015908,77.982519,36.191144,0.000000,1.000000,0.499743,0.497502,0.601335,0.445554,0.524459,,,,,,,,,,,,1.000000,,,,,,,,,,,,,9.327000,1.000000,9.140776,5.017280,4.414136,7.516977,,1.000000,,,,1.000000,,,,0.150000,0.016082,0.081610,,1.000000,1.000000,1.000000,,49.000000,41.000000,1.838000,4.100000,The Adventures of Chanticleer and Partlet,2025-11-09T12:52:54.367821,28.875000,0.064935,5.134199,0.000000,0.000000,0.000000,0.000000,0.185654,0.003788,0.466019,0.233010,0.233010,0.000000,0.067961,0.466019,0.495781,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,11.777115,0.000000,0.000000,0.000000,9.157889,7.522400,0.500000,122.000000,2.000000,42.000000,0.656250,0.001623,0.000000,0.000000,0.000000,3.764706,9.199134,0.009199,108.705882,77.492136,0.000541,0.030460,0.003247,64.000000,24.500000,23.567390,0.816187,-0.001082,0.000000,0.002165,0.000000,-0.500000,0.396104,0.833333,0.256494,5.264544,3.931818,1.910810,49.800000
-12.600000,12.900000,21.987949,-4.687949,67.400000,5.511806,65.100000,77.700000,87.087949,75.000000,62.100000,87.087949,74.897991,62.100000,24.987949,82.400000,8.874365,82.395983,78.754346,0.000000,0.000000,0.505827,0.536424,0.488250,0.640248,0.717605,,,,,,,,,,,,,,,,,,,1.000000,,,,,,15.853000,1.000000,9.671177,4.174387,3.106080,8.006701,,1.000000,,,,1.000000,,,,0.064000,0.004037,0.021333,1.000000,,1.000000,1.000000,,58.000000,34.000000,3.000000,7.900000,The Beetle Who Went on His Travels,2025-11-09T12:57:05.180901,17.741176,0.054377,5.357427,0.749420,0.458824,78.000000,0.428382,0.141800,0.003979,0.271523,0.155156,0.155156,0.232734,0.185430,0.271523,0.584464,0.003322,0.003322,2.000000,0.844130,0.000000,0.960242,0.000092,12.046412,0.013671,3.363005,0.000000,9.690232,8.012018,0.241176,65.000000,1.000000,70.000000,0.411765,0.000332,0.000000,0.003322,0.003322,3.695652,15.251989,0.015252,65.565217,103.250361,0.001989,0.042765,0.004973,170.000000,16.000000,11.449277,0.645351,0.001658,0.000000,0.002321,0.000000,0.714286,0.380637,1.000000,0.268899,5.636937,4.063465,1.990492,65.000000
10.600000,9.400000,9.526650,-3.526650,66.000000,4.336665,71.500000,60.900000,81.026650,75.000000,65.600000,81.026650,71.921108,60.900000,20.126650,77.500000,6.893391,77.842217,47.518844,0.000000,0.000000,0.435435,0.554125,0.536250,0.471975,0.627957,,,,,,,,,,,,,,,,,,,1.000000,,,,,,6.258000,1.000000,8.741776,2.833213,2.668031,7.085064,1.000000,1.000000,,,1.000000,,,,,0.016000,0.002557,0.013412,1.000000,,1.000000,1.000000,,58.000000,24.000000,1.193000,9.100000,The Bird of Popular Song,2025-11-09T12:58:21.883194,22.407407,0.068595,5.280165,0.115207,0.129630,7.000000,0.103306,0.176471,0.006612,0.347594,0.139037,0.208556,0.000000,0.304813,0.347594,0.657563,0.008264,0.008264,1.000000,1.000000,0.000000,1.000000,0.000000,12.375819,0.000000,0.000000,0.000000,8.762490,7.099202,0.370370,81.000000,1.000000,39.000000,0.722222,0.000000,0.000000,0.000000,0.000000,2.076923,21.487603,0.021488,46.538462,36.044023,0.002479,0.032399,0.001653,54.000000,20.000000,16.141181,0.720350,0.002479,-0.008264,0.002479,-0.008264,1.000000,0.411570,1.000000,0.393388,5.191630,4.098755,1.866332,50.000000
-7.800000,8.300000,16.901904,-0.401904,67.566667,3.395422,64.500000,72.300000,81.401904,74.200000,65.900000,81.401904,73.216984,64.500000,16.901904,81.000000,6.568860,78.867301,43.149917,0.000000,0.000000,0.466335,0.522450,0.478590,0.585630,0.659355,,,,,,,,,,,,,,,,,,,,,1.000000,,,,13.498000,,9.510371,2.890372,2.061130,7.816417,1.000000,1.000000,,,1.000000,,,,,0.017000,0.001259,0.006855,1.000000,,1.000000,1.000000,,58.000000,38.000000,2.480000,5.500000,The Bishop of Borglum and His Warriors,2025-11-09T13:01:44.769268,17.893617,0.089972,5.456996,0.094577,0.127660,18.000000,0.086405,0.152927,0.006342,0.228319,0.128614,0.225074,0.192920,0.228319,0.225074,0.645161,0.003968,0.003968,1.000000,1.000000,0.000000,1.000000,0.000000,11.535735,0.000000,0.000000,0.000000,9.530175,7.833600,0.191489,77.000000,2.000000,89.000000,0.631206,0.001982,0.000000,-0.003968,0.003968,3.279070,17.043203,0.017043,58.674419,60.500133,0.000793,0.031087,0.002378,141.000000,15.000000,12.523284,0.699874,-0.001189,-0.007937,0.002774,0.000000,-0.428571,0.397939,1.000000,0.331748,5.628337,4.245530,1.957460,50.600000
18.400000,12.000000,0.456315,-15.256315,67.533333,2.280838,82.900000,64.500000,83.356315,82.000000,70.000000,83.356315,75.142719,64.500000,18.856315,68.100000,7.788622,82.752105,60.662632,0.000000,1.000000,0.534705,0.564549,0.679780,0.439245,0.567657,,,,,,,,,,,,,,,,,,,1.000000,,,,,,8.890000,1.000000,9.092795,4.718499,4.171765,7.461640,,1.000000,,,,1.000000,,,,0.111000,0.012486,0.063830,,1.000000,1.000000,1.000000,,61.000000,14.000000,1.739000,5.500000,The Blue Light,2025-11-09T13:03:58.662639,19.920455,0.047918,5.148888,0.000000,0.000000,0.000000,0.000000,0.131474,0.001711,0.540541,0.144144,0.540541,0.000000,0.027027,0.288288,0.591633,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,13.440788,0.000000,0.000000,0.000000,9.107975,7.469654,0.306818,54.000000,1.000000,41.000000,0.465909,0.000570,0.000000,0.000000,0.000000,14.666667,3.422704,0.003423,292.166667,90.541734,0.000570,0.029027,0.005705,88.000000,19.000000,12.229084,0.613896,0.000000,0.000000,0.001141,0.000000,0.000000,0.385054,1.000000,0.286366,5.328313,3.944666,1.858919,59.200000
-20.400000,8.300000,29.137299,-14.237299,65.466667,6.090612,57.800000,78.200000,86.937299,74.200000,65.900000,86.937299,72.622883,57.800000,29.137299,72.700000,9.159831,79.779100,83.902500,1.000000,1.000000,0.451996,0.420206,0.428876,0.568514,0.632034,,,,,,,,,,,,,,,,,,,1.000000,,,,,,22.581000,1.000000,10.024908,3.784190,2.381359,8.384804,,1.000000,,,,1.000000,,,,0.043000,0.001904,0.009820,1.000000,,1.000000,1.000000,,58.000000,15.000000,4.379000,12.200000,The Bottle Neck,2025-11-09T13:08:59.036577,27.518750,0.036112,5.211901,0.149608,0.181250,29.000000,0.130139,0.185998,0.001363,0.379049,0.151620,0.303239,0.379049,0.097864,0.068229,0.522466,0.004545,0.004545,2.000000,0.953505,0.000000,0.988287,0.001001,12.122814,0.515821,1.917392,0.000000,10.041030,8.390268,0.537500,65.000000,1.000000,56.000000,0.350000,0.000454,0.000000,0.004545,0.004545,8.421053,4.315240,0.004315,231.736842,214.482447,0.002953,0.030068,0.001590,160.000000,25.000000,13.935105,0.506386,0.002498,0.000000,0.003407,0.000000,0.733333,0.425846,1.000000,0.217352,5.567258,4.043627,1.947968,70.200000
3.000000,9.900000,5.698577,-3.998577,71.066667,4.289781,76.100000,73.100000,81.798577,75.000000,65.100000,81.798577,74.816430,65.100000,16.698577,77.800000,5.110259,78.566192,26.114743,0.000000,0.000000,0.556291,0.592058,0.570750,0.568718,0.636393,,,,,,,,,,,,,,,,1.000000,,,,,,,,,2.875000,1.000000,7.964156,4.644391,4.644391,6.343880,,1.000000,,1.000000,,,,,,0.103000,0.035826,0.181338,,,,,,19.000000,22.000000,0.568000,4.900000,The Boy Who Cried Wolf,2025-11-09T13:10:08.300365,9.883333,0.109612,4.927487,0.439320,0.400000,24.000000,0.305228,0.157692,0.038786,0.384615,0.230769,0.076923,0.000000,0.384615,0.307692,0.673077,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.568913,0.000000,0.000000,0.000000,7.980366,6.386879,0.016667,25.000000,1.000000,19.000000,0.316667,0.001686,0.000000,0.000000,0.000000,60.000000,1.000000,0.001686,593.000000,0.000000,0.000000,0.034223,0.000000,60.000000,10.000000,5.639420,0.570599,-0.001686,0.000000,0.001686,0.000000,-1.000000,0.359191,0.800000,0.438449,4.975594,3.676223,1.682082,73.200000
